date,next_date,tenor,regime,forecast_p10,forecast_p50,forecast_p90,realized,rmse,mae,crps,pit,in_band
2013-07-26,2013-07-29,USGG10YR Index,0,2.14654422400311,2.1880143789804727,2.230385185869108,2.6023,0.41448901994735765,0.41448901994735765,0.398816093951208,1.0,False
2013-07-26,2013-07-29,USGG30YR Index,0,3.539314193671418,3.564435998929185,3.589567330181304,3.6744,0.10960341331552037,0.10960341331552037,0.09991944985617349,1.0,False
2013-07-29,2013-07-30,USGG2YR Index,0,0.6707357180301947,0.7227936021802268,0.7784560199649235,0.3127,0.40989850719427656,0.40989850719427656,0.39164521567253113,0.0,False
2013-07-29,2013-07-30,USGG3YR Index,0,0.9062698844956173,0.9566458896502605,1.0107250028182886,0.5956,0.36091586515206353,0.36091586515206353,0.34305036482228146,0.0,False
2013-07-29,2013-07-30,USGG5YR Index,0,1.330196128912543,1.3777237944419891,1.428748959382308,1.3896,0.01199459447016249,0.01199459447016249,0.006773317383217844,0.667,True
2013-07-29,2013-07-30,USGG7YR Index,0,1.6981236845920131,1.7429141331834388,1.7912496515124092,2.0241,0.28135600306463093,0.28135600306463093,0.2642246975768877,1.0,False
2013-07-29,2013-07-30,USGG10YR Index,0,2.159590924871187,2.200261437694772,2.2451082999076726,2.6101,0.4097913283409831,0.4097913283409831,0.39607283686412764,1.0,False
2013-07-29,2013-07-30,USGG30YR Index,0,3.550708080166826,3.576029195487476,3.6036438152808277,3.6821,0.10593476828595882,0.10593476828595882,0.09805353261723816,1.0,False
2013-07-30,2013-07-31,USGG2YR Index,0,0.6721220912927606,0.7222049630964573,0.776824690618937,0.3089,0.4151985168275865,0.4151985168275865,0.39767188537650516,0.0,False
2013-07-30,2013-07-31,USGG3YR Index,0,0.9078590036920948,0.9566490477867969,1.0095892168721263,0.5903,0.36804146969756935,0.36804146969756935,0.3510229542182046,0.0,False
2013-07-30,2013-07-31,USGG5YR Index,0,1.3323813306185401,1.3786105849049608,1.4283019186072625,1.3782,0.001803929690071815,0.001803929690071815,0.006716936451320928,0.498,True
2013-07-30,2013-07-31,USGG7YR Index,0,1.7009036468359537,1.7439025691366443,1.7911986317839637,2.0,0.2543775107854809,0.2543775107854809,0.2375344717331472,1.0,False
2013-07-30,2013-07-31,USGG10YR Index,0,2.1630962966185217,2.2022414033029274,2.2455387303517096,2.5762,0.37244087080770916,0.37244087080770916,0.3580047870072764,1.0,False
2013-07-30,2013-07-31,USGG30YR Index,0,3.5565312774482427,3.5806252966214536,3.6056878542135156,3.6353,0.05449847554566789,0.05449847554566789,0.046103644828277404,1.0,False
2013-07-31,2013-08-01,USGG2YR Index,0,0.6611606704924693,0.7181142555904168,0.7735314132964586,0.3247,0.3922849834261414,0.3922849834261414,0.3719342307529913,0.0,False
2013-07-31,2013-08-01,USGG3YR Index,0,0.897550508074116,0.9526912528641023,1.006725344492072,0.641,0.3107995246270916,0.3107995246270916,0.2928660416284803,0.0,False
2013-07-31,2013-08-01,USGG5YR Index,0,1.3231067420275966,1.375056188296814,1.4262987388938673,1.4874,0.11288580584237295,0.11288580584237295,0.09491496489470475,1.0,False
2013-07-31,2013-08-01,USGG7YR Index,0,1.6924758156020117,1.741495206095537,1.7900898566192258,2.1402,0.3991252093466504,0.3991252093466504,0.38425757362072827,1.0,False
2013-07-31,2013-08-01,USGG10YR Index,0,2.1560254049761793,2.2004641593076513,2.245180894095658,2.706,0.5055561286591961,0.5055561286591961,0.4902266226542892,1.0,False
2013-07-31,2013-08-01,USGG30YR Index,0,3.5552921687197743,3.581673841906469,3.6091155873581515,3.7542,0.17206734178859984,0.17206734178859984,0.16382826595127753,1.0,False
2013-08-01,2013-08-02,USGG2YR Index,0,0.7140443110610778,0.7723207211674439,0.8316144325314331,0.2974,0.47514010280769037,0.47514010280769037,0.45273630119127184,0.0,False
2013-08-01,2013-08-02,USGG3YR Index,0,0.949364541701339,1.0059272530174277,1.063527725781484,0.5714,0.43476516745860294,0.43476516745860294,0.4146376025605443,0.0,False
2013-08-01,2013-08-02,USGG5YR Index,0,1.372877881992254,1.4263286391681116,1.4805902971825733,1.3571,0.06950992340369955,0.06950992340369955,0.04984981312324248,0.01,False
2013-08-01,2013-08-02,USGG7YR Index,0,1.7402759415806464,1.79075909500622,1.8418141317013863,1.9952,0.20416173949773309,0.20416173949773309,0.18736673907114187,1.0,False
2013-08-01,2013-08-02,USGG10YR Index,0,2.2009384182274077,2.2469605083551265,2.293952522943259,2.596,0.34855204196401157,0.34855204196401157,0.33554684425176434,1.0,False
2013-08-01,2013-08-02,USGG30YR Index,0,3.5888786273119018,3.6149043382671566,3.641748696048946,3.6843,0.06926513129520862,0.06926513129520862,0.05971389815276362,1.0,False
2013-08-02,2013-08-05,USGG2YR Index,0,0.6612555185986192,0.7194731816186295,0.7769885392856618,0.3014,0.41831877421107555,0.41831877421107555,0.3976106732052242,0.0,False
2013-08-02,2013-08-05,USGG3YR Index,0,0.8986088765812584,0.9549767357818693,1.010631604576734,0.5901,0.3650893003440926,0.3650893003440926,0.3455345934955198,0.0,False
2013-08-02,2013-08-05,USGG5YR Index,0,1.3259072115794805,1.3788036790029712,1.4315307351336903,1.3831,0.004057426839503497,0.004057426839503497,0.007562418739383573,0.55,True
2013-08-02,2013-08-05,USGG7YR Index,0,1.6964377862464473,1.7462400072270952,1.7961621479248613,2.0265,0.2799633891708224,0.2799633891708224,0.261184850968234,1.0,False
2013-08-02,2013-08-05,USGG10YR Index,0,2.1612109909862105,2.206463017510039,2.25173336263304,2.6333,0.42631902420194834,0.42631902420194834,0.4111714914207775,1.0,False
2013-08-02,2013-08-05,USGG30YR Index,0,3.5621374885795207,3.590089794819642,3.6167432585459918,3.726,0.135806705880809,0.135806705880809,0.12615028414414878,1.0,False
2013-08-05,2013-08-06,USGG2YR Index,0,0.677957818744755,0.7338270335337304,0.790570420198151,0.3054,0.42834938898923525,0.42834938898923525,0.40892594552457856,0.0,False
2013-08-05,2013-08-06,USGG3YR Index,0,0.915551022364675,0.969355639054223,1.0245744217306854,0.5954,0.37396290372938246,0.37396290372938246,0.355199270948894,0.0,False
2013-08-05,2013-08-06,USGG5YR Index,0,1.3429016244444099,1.3935942039292433,1.4453169458007609,1.3896,0.0039087416521350615,0.0039087416521350615,0.007890221785278317,0.44,True
2013-08-05,2013-08-06,USGG7YR Index,0,1.7137221858526868,1.761294080197826,1.8096762424466775,2.0337,0.2723987218656998,0.2723987218656998,0.2556722368895242,1.0,False
2013-08-05,2013-08-06,USGG10YR Index,0,2.1789736880009594,2.222536342021723,2.2659631904157758,2.6421,0.41990175757699744,0.41990175757699744,0.4046793083485822,1.0,False
2013-08-05,2013-08-06,USGG30YR Index,0,3.582136816799737,3.6083312112346935,3.6341981578823446,3.728,0.11980649363336493,0.11980649363336493,0.1109712153716943,1.0,False
2013-08-06,2013-08-07,USGG2YR Index,0,0.6749870544929785,0.7283394352643731,0.7831141833528812,0.3015,0.4274344129068679,0.4274344129068679,0.4066129421881331,0.0,False
2013-08-06,2013-08-07,USGG3YR Index,0,0.9128066062997447,0.9645888972946814,1.017701181087597,0.6171,0.34801542009057906,0.34801542009057906,0.3303913922803739,0.0,False
2013-08-06,2013-08-07,USGG5YR Index,0,1.3410007716727477,1.3899597676863136,1.439772705732122,1.3668,0.023496669872283382,0.023496669872283382,0.015220132580847048,0.225,True
2013-08-06,2013-08-07,USGG7YR Index,0,1.7121710218122996,1.7585325177810966,1.80598854161385,1.9927,0.23369533198982895,0.23369533198982895,0.21704575445885968,1.0,False
2013-08-06,2013-08-07,USGG10YR Index,0,2.1780722443523666,2.220639709476062,2.263946099055118,2.5986,0.3775202807518583,0.3775202807518583,0.36181046357892965,1.0,False
2013-08-06,2013-08-07,USGG30YR Index,0,3.585233314819986,3.6112642045177896,3.636136199613759,3.6854,0.07422320140426475,0.07422320140426475,0.06510508904915523,1.0,False
2013-08-07,2013-08-08,USGG2YR Index,0,0.6606327270129034,0.7148338860734926,0.7731827032299872,0.3016,0.4150230592502835,0.4150230592502835,0.39665427638477213,0.0,False
2013-08-07,2013-08-08,USGG3YR Index,0,0.8988631764825311,0.9519156877477342,1.0085545844777428,0.6145,0.33905114302434547,0.33905114302434547,0.3216061595656512,0.0,False
2013-08-07,2013-08-08,USGG5YR Index,0,1.3285127603448317,1.378180710320763,1.4321807460181837,1.3571,0.023024027999840824,0.023024027999840824,0.010901100132127063,0.233,True
2013-08-07,2013-08-08,USGG7YR Index,0,1.701183254519257,1.7482743930779292,1.7990759882524316,1.9759,0.22580164217016008,0.22580164217016008,0.20983184260344562,1.0,False
2013-08-07,2013-08-08,USGG10YR Index,0,2.169259710975854,2.2123141255761682,2.258504711534895,2.5892,0.37533523519545264,0.37533523519545264,0.359238049308861,1.0,False
2013-08-07,2013-08-08,USGG30YR Index,0,3.584264615819827,3.610297945970304,3.6370586301832906,3.6729,0.06196073692364079,0.06196073692364079,0.052472478594810704,1.0,False
2013-08-08,2013-08-09,USGG2YR Index,0,0.6554426405790722,0.7106279813782471,0.7677289488902151,0.3018,0.4090492796397826,0.4090492796397826,0.3906268159856493,0.0,False
2013-08-08,2013-08-09,USGG3YR Index,0,0.8945355443123768,0.9483167172934176,1.0038029703706968,0.6145,0.333832228970387,0.333832228970387,0.3146181550496767,0.0,False
2013-08-08,2013-08-09,USGG5YR Index,0,1.3253173284203057,1.3761369085162263,1.428326022002561,1.3538,0.022145898959214483,0.022145898959214483,0.012899517170234753,0.24,True
2013-08-08,2013-08-09,USGG7YR Index,0,1.69910346989453,1.7473142628132239,1.7965521775134723,1.9734,0.22652383775753426,0.22652383775753426,0.21072177207798032,1.0,False
2013-08-08,2013-08-09,USGG10YR Index,0,2.1683091427415073,2.2123859252457176,2.257551865662208,2.5784,0.3664658518224808,0.3664658518224808,0.34958562045248437,1.0,False
2013-08-08,2013-08-09,USGG30YR Index,0,3.588725768684766,3.6147962978974526,3.641564110129036,3.6345,0.01991171948286974,0.01991171948286974,0.012346349783077705,0.895,True
2013-08-09,2013-08-12,USGG2YR Index,0,0.6425726558522543,0.6994561577479048,0.7556759684273765,0.3059,0.3943890230304768,0.3943890230304768,0.3721746667242793,0.0,False
2013-08-09,2013-08-12,USGG3YR Index,0,0.8818856161223353,0.9377128888284582,0.992215923906947,0.6224,0.31601313245659723,0.31601313245659723,0.2958650064264918,0.0,False
2013-08-09,2013-08-12,USGG5YR Index,0,1.3136574870137496,1.3661616818733724,1.4180329217506806,1.3848,0.01756997369787805,0.01756997369787805,0.011095632534171847,0.708,True
2013-08-09,2013-08-12,USGG7YR Index,0,1.688768163235655,1.7385410605655078,1.787624441483046,2.0144,0.2751338810532806,0.2751338810532806,0.25936160995093716,1.0,False
2013-08-09,2013-08-12,USGG10YR Index,0,2.159701230142525,2.205588313134369,2.2500268684128235,2.6206,0.4147806304313959,0.4147806304313959,0.4000196203172136,1.0,False
2013-08-09,2013-08-12,USGG30YR Index,0,3.5880012472286817,3.6149259055577905,3.641596795623864,3.6838,0.0688474835306816,0.0688474835306816,0.05994477976131842,1.0,False
2013-08-12,2013-08-13,USGG2YR Index,0,0.6571719230577081,0.7144143486196581,0.7687243813135608,0.33,0.3839180390193004,0.3839180390193004,0.3673727826092844,0.0,False
2013-08-12,2013-08-13,USGG3YR Index,0,0.8969459689790227,0.9526064046415326,1.005443985336779,0.6777,0.27430941056766356,0.27430941056766356,0.2565528510244408,0.0,False
2013-08-12,2013-08-13,USGG5YR Index,0,1.3289684215178472,1.381324646520714,1.431617921458935,1.4798,0.09904771872034068,0.09904771872034068,0.08288053814004785,1.0,False
2013-08-12,2013-08-13,USGG7YR Index,0,1.7041677502003822,1.7535753623500678,1.800678791320645,2.1286,0.3758950423645411,0.3758950423645411,0.3585410141222858,1.0,False
2013-08-12,2013-08-13,USGG10YR Index,0,2.1750002022012045,2.2195873568503712,2.2631929928734804,2.719,0.4998800288651868,0.4998800288651868,0.4859306199632542,1.0,False
2013-08-12,2013-08-13,USGG30YR Index,0,3.600801300800896,3.6270058779273624,3.653954411331937,3.7594,0.1321727976696896,0.1321727976696896,0.12287575110640614,1.0,False
2013-08-13,2013-08-14,USGG2YR Index,0,0.7014899608833794,0.7595377286797786,0.8214303745289204,0.3261,0.4336493268354122,0.4336493268354122,0.41380540972265784,0.0,False
2013-08-13,2013-08-14,USGG3YR Index,0,0.9402653630806529,0.9966589460752922,1.056887336803787,0.6724,0.32441880989000094,0.32441880989000094,0.30364618007185035,0.0,False
2013-08-13,2013-08-14,USGG5YR Index,0,1.3704323249515642,1.4233836525284722,1.4799977523668402,1.4766,0.05300759014771428,0.05300759014771428,0.03704443705632624,0.945,True
2013-08-13,2013-08-14,USGG7YR Index,0,1.7438029379575135,1.793498690976889,1.8461265383793992,2.1188,0.32512780655579876,0.32512780655579876,0.3079944921583649,1.0,False
2013-08-13,2013-08-14,USGG10YR Index,0,2.2115434754214833,2.257361561794024,2.3053485678787533,2.7136,0.4561494871335108,0.4561494871335108,0.44040583884143203,1.0,False
2013-08-13,2013-08-14,USGG30YR Index,0,3.625836421150247,3.652269535674396,3.6800664873574123,3.7523,0.09991601942886685,0.09991601942886685,0.08978307584233715,1.0,False
2013-08-14,2013-08-15,USGG2YR Index,0,0.7075747350099189,0.7659004377698297,0.8216724070757525,0.3462,0.41884452471190253,0.41884452471190253,0.39828054098821924,0.0,False
2013-08-14,2013-08-15,USGG3YR Index,0,0.9465136496285848,1.0028948659367214,1.057483804621482,0.7015,0.30070570883417114,0.30070570883417114,0.281231183950406,0.0,False
2013-08-14,2013-08-15,USGG5YR Index,0,1.3763446357789197,1.4296726854624873,1.4815253314295795,1.5211,0.09202592466752213,0.09202592466752213,0.07452529772892162,1.0,False
2013-08-14,2013-08-15,USGG7YR Index,0,1.7500213213168174,1.7999413428137823,1.8482974318185654,2.1653,0.3661535632450932,0.3661535632450932,0.34855811456756597,1.0,False
2013-08-14,2013-08-15,USGG10YR Index,0,2.217860881613139,2.263664803380721,2.3082351185559165,2.7664,0.5036415988153182,0.5036415988153182,0.48764546677025833,1.0,False
2013-08-14,2013-08-15,USGG30YR Index,0,3.6273981497825507,3.6548401161420534,3.6803217985272845,3.8086,0.15425181821568756,0.15425181821568756,0.14436960471191151,1.0,False
2013-08-15,2013-08-16,USGG2YR Index,0,0.7429368552969157,0.7991549898570705,0.853807275285208,0.3386,0.46132169959188174,0.46132169959188174,0.4434769019928249,0.0,False
2013-08-15,2013-08-16,USGG3YR Index,0,0.9812937696444328,1.03573124632203,1.0887085100862226,0.7176,0.3188342147005845,0.3188342147005845,0.3016632527515974,0.0,False
2013-08-15,2013-08-16,USGG5YR Index,0,1.4101909402498782,1.461249352774105,1.5111141822263474,1.5627,0.10066389287371691,0.10066389287371691,0.0844457113276994,1.0,False
2013-08-15,2013-08-16,USGG7YR Index,0,1.782038669191677,1.830079771950497,1.8769371612492918,2.217,0.38611558178664396,0.38611558178664396,0.3697765185973659,1.0,False
2013-08-15,2013-08-16,USGG10YR Index,0,2.2480856151946975,2.2921217563020253,2.3353845343732695,2.8251,0.5323581175102943,0.5323581175102943,0.5156538160793622,1.0,False
2013-08-15,2013-08-16,USGG30YR Index,0,3.6481937761067083,3.674934159442419,3.7000738909929036,3.8483,0.173238134222661,0.173238134222661,0.16449463507802384,1.0,False
2013-08-16,2013-08-19,USGG2YR Index,0,0.7741781924392531,0.826830551008681,0.8852948761417537,0.3508,0.4774297639673627,0.4774297639673627,0.4580003593772362,0.0,False
2013-08-16,2013-08-19,USGG3YR Index,0,1.0118462373407728,1.062921394627745,1.119673406126169,0.7469,0.31735748393272656,0.31735748393272656,0.2999936231560149,0.0,False
2013-08-16,2013-08-19,USGG5YR Index,0,1.4389223841812477,1.4875165470230072,1.541322284194703,1.6075,0.1186261567565361,0.1186261567565361,0.10053813900434379,1.0,False
2013-08-16,2013-08-19,USGG7YR Index,0,1.8092580655750816,1.8556983047387856,1.9057368055031674,2.2737,0.41697619944222697,0.41697619944222697,0.39948227567668554,1.0,False
2013-08-16,2013-08-19,USGG10YR Index,0,2.2728584095445292,2.316410834965315,2.361543032585642,2.8804,0.5633218126546384,0.5633218126546384,0.5492371919788838,1.0,False
2013-08-16,2013-08-19,USGG30YR Index,0,3.664220973604754,3.6904049000799373,3.7171741856580884,3.8995,0.20918418428241292,0.20918418428241292,0.20026376444017704,1.0,False
2013-08-19,2013-08-20,USGG2YR Index,0,0.8060515999719224,0.8637388985044114,0.9199033245479299,0.3388,0.5243723258534471,0.5243723258534471,0.5054288178542977,0.0,False
2013-08-19,2013-08-20,USGG3YR Index,0,1.0433465296924465,1.0991028287823235,1.1536488991035363,0.7125,0.3860639242602252,0.3860639242602252,0.36989159555778695,0.0,False
2013-08-19,2013-08-20,USGG5YR Index,0,1.4703349278921676,1.5225691065699385,1.5739742801682883,1.5447,0.022791830131688284,0.022791830131688284,0.013238237447662417,0.782,True
2013-08-19,2013-08-20,USGG7YR Index,0,1.8399713137407774,1.888999281786139,1.937219169159057,2.2048,0.3163067833763571,0.3163067833763571,0.30086722619176604,1.0,False
2013-08-19,2013-08-20,USGG10YR Index,0,2.3025357768236736,2.3474266211789345,2.3910712146821083,2.8142,0.46722115133158537,0.46722115133158537,0.452889698385944,1.0,False
2013-08-19,2013-08-20,USGG30YR Index,0,3.6836160738564776,3.709857299007971,3.7356157934789405,3.8529,0.1434384258839998,0.1434384258839998,0.13317923849154917,1.0,False
2013-08-20,2013-08-21,USGG2YR Index,0,0.7860225540757768,0.8427001487217161,0.9046093985080369,0.3673,0.47656906338203325,0.47656906338203325,0.45810794517402137,0.0,False
2013-08-20,2013-08-21,USGG3YR Index,0,1.0240198398735862,1.0792097694603595,1.1390164094631148,0.7684,0.31179904989079676,0.31179904989079676,0.29472713999810884,0.0,False
2013-08-20,2013-08-21,USGG5YR Index,0,1.452181997685752,1.5045231286847316,1.5598552940929435,1.6427,0.13745198422604132,0.13745198422604132,0.12036260006928559,1.0,False
2013-08-20,2013-08-21,USGG7YR Index,0,1.8231739436216916,1.8721119548948262,1.9249440947319472,2.3061,0.43276901551276126,0.43276901551276126,0.41896955641098,1.0,False
2013-08-20,2013-08-21,USGG10YR Index,0,2.2881823972177107,2.3323872480418792,2.380876753395635,2.8935,0.5597717470727965,0.5597717470727965,0.5430196533701712,1.0,False
2013-08-20,2013-08-21,USGG30YR Index,0,3.675421169317078,3.702066896459289,3.7289576515865632,3.9197,0.21711534504703556,0.21711534504703556,0.20835324096618005,1.0,False
2013-08-21,2013-08-22,USGG2YR Index,0,0.8332191458215042,0.8921683102143352,0.9520066101049224,0.3877,0.5054652004506404,0.5054652004506404,0.48298536705832407,0.0,False
2013-08-21,2013-08-22,USGG3YR Index,0,1.0701491770004943,1.127709748869246,1.1855583693072482,0.8112,0.3173468609284361,0.3173468609284361,0.2987204123532063,0.0,False
2013-08-21,2013-08-22,USGG5YR Index,0,1.496823532495899,1.5512475474974718,1.605095105140633,1.6762,0.1244165310781844,0.1244165310781844,0.10433129973903735,0.999,False
2013-08-21,2013-08-22,USGG7YR Index,0,1.8662117398243299,1.9179113704497048,1.9685904303464214,2.3136,0.3954391858997839,0.3954391858997839,0.3772170976183336,1.0,False
2013-08-21,2013-08-22,USGG10YR Index,0,2.3286434585905242,2.3759571180646555,2.4222012576908964,2.8844,0.508214301802786,0.508214301802786,0.4918178048240674,1.0,False
2013-08-21,2013-08-22,USGG30YR Index,0,3.7054843818727443,3.733146380734193,3.7610092626521827,3.8702,0.13654655528573123,0.13654655528573123,0.12705719095565376,1.0,False
2013-08-22,2013-08-23,USGG2YR Index,0,0.8462076197661803,0.9048513793109513,0.9635822173616679,0.3761,0.5292413786625872,0.5292413786625872,0.5092682366458157,0.0,False
2013-08-22,2013-08-23,USGG3YR Index,0,1.0830274100842259,1.1401969111651078,1.1970471356883678,0.7903,0.35034270022889613,0.35034270022889613,0.33190938466503633,0.0,False
2013-08-22,2013-08-23,USGG5YR Index,0,1.5089068289970462,1.5633545103218958,1.6168831211612082,1.6183,0.054650757819797446,0.054650757819797446,0.03801560408877287,0.956,False
2013-08-22,2013-08-23,USGG7YR Index,0,1.8783011448822065,1.929551700631364,1.979855154272907,2.2422,0.31248178963937434,0.31248178963937434,0.29565812086697696,1.0,False
2013-08-22,2013-08-23,USGG10YR Index,0,2.339770606603172,2.387374054838948,2.432948364836825,2.8146,0.42743419659335524,0.42743419659335524,0.4088223835231605,1.0,False
2013-08-22,2013-08-23,USGG30YR Index,0,3.710247417165637,3.7396450601947504,3.7662114675722993,3.7916,0.052157767669870125,0.052157767669870125,0.042923141638364415,0.999,False
2013-08-23,2013-08-26,USGG2YR Index,0,0.831735305259891,0.8857916566738318,0.9417899889824507,0.364,0.5220442420853374,0.5220442420853374,0.5017453272492546,0.0,False
2013-08-23,2013-08-26,USGG3YR Index,0,1.0695901127665821,1.121872183380416,1.1761916062537883,0.7691,0.3531152912970975,0.3531152912970975,0.3343948878197242,0.0,False
2013-08-23,2013-08-26,USGG5YR Index,0,1.4974026021634974,1.5465631200828096,1.5973777908669164,1.5867,0.03987676182832334,0.03987676182832334,0.025136898151621945,0.898,True
2013-08-23,2013-08-26,USGG7YR Index,0,1.867856855937384,1.913957644857712,1.9623522461426939,2.2077,0.29337361042868615,0.29337361042868615,0.2766171929624766,1.0,False
2013-08-23,2013-08-26,USGG10YR Index,0,2.3311680424251846,2.373212450864505,2.4170676953856027,2.7853,0.41164894319955403,0.41164894319955403,0.3971419063193522,1.0,False
2013-08-23,2013-08-26,USGG30YR Index,0,3.7077472536920806,3.733502685783478,3.758755269510592,3.7648,0.0317824149467123,0.0317824149467123,0.023815784975067887,0.974,False
2013-08-26,2013-08-27,USGG2YR Index,0,0.8177212098439439,0.867601287841153,0.9256416464068145,0.356,0.5131611878014378,0.5131611878014378,0.4926521101377529,0.0,False
2013-08-26,2013-08-27,USGG3YR Index,0,1.0562608220511245,1.1045795541172232,1.1611430761958628,0.7317,0.3745211641708346,0.3745211641708346,0.35580539304409464,0.0,False
2013-08-26,2013-08-27,USGG5YR Index,0,1.485412761220721,1.5309970257305605,1.5840925008248925,1.5187,0.013809565379912625,0.013809565379912625,0.008917102978144163,0.32,True
2013-08-26,2013-08-27,USGG7YR Index,0,1.8572806729242215,1.9001845275394547,1.950266864580569,2.1267,0.22512786383482797,0.22512786383482797,0.20885330838663002,1.0,False
2013-08-26,2013-08-27,USGG10YR Index,0,2.3220761003708006,2.3618653053603405,2.407405575522876,2.7087,0.34566981368246585,0.34566981368246585,0.33241314415109086,1.0,False
2013-08-26,2013-08-27,USGG30YR Index,0,3.7072711034804247,3.732252793343178,3.757789143604921,3.6916,0.04045664763418344,0.04045664763418344,0.03192615379225669,0.003,False
2013-08-27,2013-08-28,USGG2YR Index,0,0.7696850691879393,0.8271822834320304,0.8829008586298092,0.3947,0.43249049447474325,0.43249049447474325,0.4138093392437637,0.0,False
2013-08-27,2013-08-28,USGG3YR Index,0,1.0099544128053792,1.0657962507300534,1.1198081075350317,0.7666,0.29919783376404996,0.29919783376404996,0.28146744847323835,0.0,False
2013-08-27,2013-08-28,USGG5YR Index,0,1.4419401340078084,1.4950077468250105,1.5463259803282154,1.5753,0.08028394954951579,0.08028394954951579,0.06254975366541377,0.989,False
2013-08-27,2013-08-28,USGG7YR Index,0,1.8164317713001397,1.8668293522918464,1.9156452909824424,2.1882,0.3213969597494746,0.3213969597494746,0.30412883232110677,1.0,False
2013-08-27,2013-08-28,USGG10YR Index,0,2.286055059209691,2.331885130197402,2.376485154247962,2.7653,0.4333025228554668,0.4333025228554668,0.4176599597011185,1.0,False
2013-08-27,2013-08-28,USGG30YR Index,0,3.6906364559462665,3.7182617211782856,3.7441689381079644,3.7356,0.017504979095161577,0.017504979095161577,0.01116988592669409,0.857,True
2013-08-28,2013-08-29,USGG2YR Index,0,0.7898556410459651,0.8465654831743049,0.9013593494667358,0.3947,0.45183671820630217,0.45183671820630217,0.43563202411288465,0.0,False
2013-08-28,2013-08-29,USGG3YR Index,0,1.0296287199418706,1.0849172553132145,1.1383632550501712,0.7694,0.3155770831613923,0.3155770831613923,0.29790011187672244,0.0,False
2013-08-28,2013-08-29,USGG5YR Index,0,1.462218483400722,1.513947399873836,1.5640379188227038,1.611,0.09708878878186566,0.09708878878186566,0.07996208163362134,0.999,False
2013-08-28,2013-08-29,USGG7YR Index,0,1.8361854071201875,1.8855549209008662,1.9322601712059335,2.1882,0.3027271237404001,0.3027271237404001,0.2851635649738696,1.0,False
2013-08-28,2013-08-29,USGG10YR Index,0,2.3062405097047463,2.3504956386020517,2.39304792692615,2.7617,0.41127820744318777,0.41127820744318777,0.39807149817941334,1.0,False
2013-08-28,2013-08-29,USGG30YR Index,0,3.710563331585073,3.7368091592940904,3.762338161968335,3.7144,0.022048062708733163,0.022048062708733163,0.01539114160970359,0.088,True
2013-08-29,2013-08-30,USGG2YR Index,0,0.7862914124506671,0.8425896340806389,0.8993799828981511,0.3987,0.4443570148396582,0.4443570148396582,0.42367305601873806,0.0,False
2013-08-29,2013-08-30,USGG3YR Index,0,1.0265419839531458,1.0814251368252954,1.1365578219864394,0.7807,0.30107595530083353,0.30107595530083353,0.280511236846431,0.0,False
2013-08-29,2013-08-30,USGG5YR Index,0,1.4588459514470515,1.5108564032015597,1.5628613978554835,1.6407,0.12949439873907864,0.12949439873907864,0.11148528989602992,1.0,False
2013-08-29,2013-08-30,USGG7YR Index,0,1.8334632097741204,1.8829942604299656,1.931840044940538,2.2512,0.3680106556429279,0.3680106556429279,0.35020864218691455,1.0,False
2013-08-29,2013-08-30,USGG10YR Index,0,2.303048871430171,2.348534573589186,2.3932199638362497,2.7839,0.43524614342154333,0.43524614342154333,0.4169107847860716,1.0,False
2013-08-29,2013-08-30,USGG30YR Index,0,3.7090849429552586,3.7361275711083817,3.7622052764765237,3.6995,0.03648929938200407,0.03648929938200407,0.02831745986794784,0.017,False
2013-08-30,2013-09-02,USGG2YR Index,0,0.8013660547616366,0.8589487459184744,0.9133525590405066,0.3987,0.4585500690020374,0.4585500690020374,0.43944353685560994,0.0,False
2013-08-30,2013-09-02,USGG3YR Index,0,1.0417106776056733,1.0973945628237387,1.1499678912515312,0.7807,0.3150615709345257,0.3150615709345257,0.29634758938101347,0.0,False
2013-08-30,2013-09-02,USGG5YR Index,0,1.473705807396929,1.526139793787622,1.575694032506415,1.6407,0.11591548637771831,0.11591548637771831,0.10065940090788571,1.0,False
2013-08-30,2013-09-02,USGG7YR Index,0,1.8484308470023605,1.897643929932697,1.944178297104964,2.2512,0.3548268159574941,0.3548268159574941,0.3383345603468519,1.0,False
2013-08-30,2013-09-02,USGG10YR Index,0,2.31681590628215,2.3627691094435557,2.4047760452426727,2.7839,0.4226317178613921,0.4226317178613921,0.40693622596774176,1.0,False
2013-08-30,2013-09-02,USGG30YR Index,0,3.7187299696427827,3.746105349952493,3.7706134336193213,3.6995,0.04604564868533911,0.04604564868533911,0.03685015485847186,0.0,False
2013-09-02,2013-09-03,USGG2YR Index,0,0.8023534972862733,0.8587539390754229,0.9197392351126987,0.4145,0.4447956202534381,0.4447956202534381,0.4225875426638135,0.0,False
2013-09-02,2013-09-03,USGG3YR Index,0,1.0423543745787467,1.0974404888215752,1.1565087164814178,0.8025,0.29542125780228945,0.29542125780228945,0.2754214471984337,0.0,False
2013-09-02,2013-09-03,USGG5YR Index,0,1.4745056714784917,1.5263266951303516,1.5823710222866605,1.677,0.14986917180946513,0.14986917180946513,0.1274172562677411,1.0,False
2013-09-02,2013-09-03,USGG7YR Index,0,1.8491106216616555,1.8980804480639053,1.9506705566357132,2.3075,0.4086426729152206,0.4086426729152206,0.38897488664517865,1.0,False
